State	PresidentialCandidate	Electoral Vote	Popular Vote	Year	PoliticalParty
Kentucky	J. Strom Thurmond	0	10,411	1948.0	State's Rights
Kentucky	Henry Wallace	0	1,567	1948.0	Progressive
Kentucky	Other (+)	0	2,714	1948.0	 - 
Louisiana	Harry Truman	0	136,344	1948.0	Democratic
Louisiana	Thomas Dewey	0	72,657	1948.0	Republican
Louisiana	J. Strom Thurmond	10	204,290	1948.0	State's Rights
Louisiana	Henry Wallace	0	3,035	1948.0	Progressive
Louisiana	Other (+)	0	10	1948.0	 - 
Maine	Harry Truman	0	111,916	1948.0	Democratic
Maine	Thomas Dewey	5	150,234	1948.0	Republican
Maine	J. Strom Thurmond	0	0	1948.0	State's Rights
Maine	Henry Wallace	0	1,884	1948.0	Progressive
Maine	Other (+)	0	755	1948.0	 - 
Maryland	Harry Truman	0	286,521	1948.0	Democratic
Maryland	Thomas Dewey	8	294,814	1948.0	Republican
Maryland	J. Strom Thurmond	0	2,476	1948.0	State's Rights
Maryland	Henry Wallace	0	9,983	1948.0	Progressive
Maryland	Other (+)	0	2,941	1948.0	 - 
Massachusetts	Harry Truman	16	1,151,788	1948.0	Democratic
Massachusetts	Thomas Dewey	0	909,370	1948.0	Republican
Massachusetts	J. Strom Thurmond	0	0	1948.0	State's Rights
Massachusetts	Henry Wallace	0	38,157	1948.0	Progressive
Massachusetts	Other (+)	0	7,831	1948.0	 - 
Michigan	Harry Truman	0	1,003,448	1948.0	Democratic
Michigan	Thomas Dewey	19	1,038,595	1948.0	Republican
Michigan	J. Strom Thurmond	0	0	1948.0	State's Rights
Michigan	Henry Wallace	0	46,515	1948.0	Progressive
Michigan	Other (+)	0	21,051	1948.0	 - 
Minnesota	Harry Truman	11	692,966	1948.0	Democratic
Minnesota	Thomas Dewey	0	483,617	1948.0	Republican
Minnesota	J. Strom Thurmond	0	0	1948.0	State's Rights
Minnesota	Henry Wallace	0	27,866	1948.0	Progressive
Minnesota	Other (+)	0	7,777	1948.0	 - 
Mississippi	Harry Truman	0	19,384	1948.0	Democratic
Mississippi	Thomas Dewey	0	5,043	1948.0	Republican
Mississippi	J. Strom Thurmond	9	167,538	1948.0	State's Rights
Mississippi	Henry Wallace	0	225	1948.0	Progressive
Mississippi	Other (+)	0	0	1948.0	 - 
Missouri	Harry Truman	15	917,315	1948.0	Democratic
Missouri	Thomas Dewey	0	655,039	1948.0	Republican
Missouri	J. Strom Thurmond	0	42	1948.0	State's Rights
Missouri	Henry Wallace	0	3,998	1948.0	Progressive
Missouri	Other (+)	0	2,234	1948.0	 - 
Montana	Harry Truman	4	119,071	1948.0	Democratic
Montana	Thomas Dewey	0	96,770	1948.0	Republican
Montana	J. Strom Thurmond	0	0	1948.0	State's Rights
Montana	Henry Wallace	0	7,313	1948.0	Progressive
Montana	Other (+)	0	1,124	1948.0	 - 
Nebraska	Harry Truman	0	224,165	1948.0	Democratic
Nebraska	Thomas Dewey	6	264,774	1948.0	Republican
Nebraska	J. Strom Thurmond	0	0	1948.0	State's Rights
Nebraska	Henry Wallace	0	0	1948.0	Progressive
Nebraska	Other (+)	0	1	1948.0	 - 
Nevada	Harry Truman	3	31,291	1948.0	Democratic
Nevada	Thomas Dewey	0	29,357	1948.0	Republican
Nevada	J. Strom Thurmond	0	0	1948.0	State's Rights
Nevada	Henry Wallace	0	1,469	1948.0	Progressive
Nevada	Other (+)	0	0	1948.0	 - 
New Hampshire	Harry Truman	0	107,995	1948.0	Democratic
New Hampshire	Thomas Dewey	4	121,299	1948.0	Republican
New Hampshire	J. Strom Thurmond	0	7	1948.0	State's Rights
New Hampshire	Henry Wallace	0	1,970	1948.0	Progressive
New Hampshire	Other (+)	0	169	1948.0	 - 
New Jersey	Harry Truman	0	895,455	1948.0	Democratic
New Jersey	Thomas Dewey	16	981,124	1948.0	Republican
New Jersey	J. Strom Thurmond	0	0	1948.0	State's Rights
New Jersey	Henry Wallace	0	42,683	1948.0	Progressive
New Jersey	Other (+)	0	30,293	1948.0	 - 
New Mexico	Harry Truman	4	105,464	1948.0	Democratic
New Mexico	Thomas Dewey	0	80,303	1948.0	Republican
New Mexico	J. Strom Thurmond	0	0	1948.0	State's Rights
New Mexico	Henry Wallace	0	1,037	1948.0	Progressive
New Mexico	Other (+)	0	259	1948.0	 - 
New York	Harry Truman	0	2,780,204	1948.0	Democratic
New York	Thomas Dewey	47	2,841,163	1948.0	Republican
New York	J. Strom Thurmond	0	16	1948.0	State's Rights
New York	Henry Wallace	0	509,559	1948.0	Progressive
New York	Other (+)	0	47,560	1948.0	 - 
North Carolina	Harry Truman	14	459,070	1948.0	Democratic
North Carolina	Thomas Dewey	0	258,572	1948.0	Republican
North Carolina	J. Strom Thurmond	0	69,652	1948.0	State's Rights
North Carolina	Henry Wallace	0	3,915	1948.0	Progressive
North Carolina	Other (+)	0	0	1948.0	 - 
North Dakota	Harry Truman	0	95,812	1948.0	Democratic
North Dakota	Thomas Dewey	4	115,139	1948.0	Republican
North Dakota	J. Strom Thurmond	0	374	1948.0	State's Rights
North Dakota	Henry Wallace	0	8,391	1948.0	Progressive
North Dakota	Other (+)	0	1,000	1948.0	 - 
Ohio	Harry Truman	25	1,452,791	1948.0	Democratic
Ohio	Thomas Dewey	0	1,445,684	1948.0	Republican
Ohio	J. Strom Thurmond	0	0	1948.0	State's Rights
Ohio	Henry Wallace	0	37,596	1948.0	Progressive
Ohio	Other (+)	0	0	1948.0	 - 
Oklahoma	Harry Truman	10	452,782	1948.0	Democratic
Oklahoma	Thomas Dewey	0	268,817	1948.0	Republican
Oklahoma	J. Strom Thurmond	0	0	1948.0	State's Rights
Oklahoma	Henry Wallace	0	0	1948.0	Progressive
Oklahoma	Other (+)	0	0	1948.0	 - 
Oregon	Harry Truman	0	243,147	1948.0	Democratic
Oregon	Thomas Dewey	6	260,904	1948.0	Republican
Oregon	J. Strom Thurmond	0	0	1948.0	State's Rights
Oregon	Henry Wallace	0	14,978	1948.0	Progressive
Oregon	Other (+)	0	5,051	1948.0	 - 
Pennsylvania	Harry Truman	0	1,752,426	1948.0	Democratic
Pennsylvania	Thomas Dewey	35	1,902,197	1948.0	Republican
Pennsylvania	J. Strom Thurmond	0	0	1948.0	State's Rights
Pennsylvania	Henry Wallace	0	55,161	1948.0	Progressive
Pennsylvania	Other (+)	0	25,364	1948.0	 - 
Rhode Island	Harry Truman	4	188,736	1948.0	Democratic
Rhode Island	Thomas Dewey	0	135,787	1948.0	Republican
Rhode Island	J. Strom Thurmond	0	0	1948.0	State's Rights
Rhode Island	Henry Wallace	0	2,619	1948.0	Progressive
Rhode Island	Other (+)	0	560	1948.0	 - 
South Carolina	Harry Truman	0	34,423	1948.0	Democratic
South Carolina	Thomas Dewey	0	5,386	1948.0	Republican
South Carolina	J. Strom Thurmond	8	102,607	1948.0	State's Rights
South Carolina	Henry Wallace	0	154	1948.0	Progressive
South Carolina	Other (+)	0	1	1948.0	 - 
South Dakota	Harry Truman	0	117,653	1948.0	Democratic
South Dakota	Thomas Dewey	4	129,651	1948.0	Republican
South Dakota	J. Strom Thurmond	0	0	1948.0	State's Rights
South Dakota	Henry Wallace	0	2,801	1948.0	Progressive
South Dakota	Other (+)	0	0	1948.0	 - 
Tennessee	Harry Truman	11	270,402	1948.0	Democratic
Tennessee	Thomas Dewey	0	202,914	1948.0	Republican
Tennessee	J. Strom Thurmond	1	73,815	1948.0	State's Rights
Tennessee	Henry Wallace	0	1,864	1948.0	Progressive
Tennessee	Other (+)	0	1,288	1948.0	 - 
Texas	Harry Truman	23	824,235	1948.0	Democratic
Texas	Thomas Dewey	0	303,467	1948.0	Republican
Texas	J. Strom Thurmond	0	113,776	1948.0	State's Rights
Texas	Henry Wallace	0	3,920	1948.0	Progressive
Texas	Other (+)	0	4,179	1948.0	 - 
Utah	Harry Truman	4	149,151	1948.0	Democratic
Utah	Thomas Dewey	0	124,402	1948.0	Republican
Utah	J. Strom Thurmond	0	0	1948.0	State's Rights
Utah	Henry Wallace	0	2,679	1948.0	Progressive
Utah	Other (+)	0	73	1948.0	 - 
Vermont	Harry Truman	0	45,557	1948.0	Democratic
Vermont	Thomas Dewey	3	75,926	1948.0	Republican
Vermont	J. Strom Thurmond	0	0	1948.0	State's Rights
Vermont	Henry Wallace	0	1,279	1948.0	Progressive
Vermont	Other (+)	0	620	1948.0	 - 
Virginia	Harry Truman	11	200,786	1948.0	Democratic
Virginia	Thomas Dewey	0	172,070	1948.0	Republican
Virginia	J. Strom Thurmond	0	43,393	1948.0	State's Rights
Virginia	Henry Wallace	0	2,047	1948.0	Progressive
Virginia	Other (+)	0	960	1948.0	 - 
Washington	Harry Truman	8	476,165	1948.0	Democratic
Washington	Thomas Dewey	0	386,315	1948.0	Republican
Washington	J. Strom Thurmond	0	0	1948.0	State's Rights
Washington	Henry Wallace	0	31,692	1948.0	Progressive
Washington	Other (+)	0	10,887	1948.0	 - 
West Virginia	Harry Truman	8	429,188	1948.0	Democratic
West Virginia	Thomas Dewey	0	316,251	1948.0	Republican
West Virginia	J. Strom Thurmond	0	0	1948.0	State's Rights
West Virginia	Henry Wallace	0	3,311	1948.0	Progressive
West Virginia	Other (+)	0	0	1948.0	 - 
Wisconsin	Harry Truman	12	647,310	1948.0	Democratic
Wisconsin	Thomas Dewey	0	590,959	1948.0	Republican
Wisconsin	J. Strom Thurmond	0	0	1948.0	State's Rights
Wisconsin	Henry Wallace	0	25,282	1948.0	Progressive
Wisconsin	Other (+)	0	13,249	1948.0	 - 
Alabama	Dwight Eisenhower	0	149,231	1952.0	Republican
Alabama	Adlai Stevenson	11	275,075	1952.0	Democratic
Alabama	Other (+)	0	1,814	1952.0	 - 
Arizona	Dwight Eisenhower	4	152,042	1952.0	Republican
Arizona	Adlai Stevenson	0	108,528	1952.0	Democratic
Arizona	Other (+)	0	0	1952.0	 - 
Arkansas	Dwight Eisenhower	0	177,155	1952.0	Republican
Arkansas	Adlai Stevenson	8	226,300	1952.0	Democratic
Arkansas	Other (+)	0	1,345	1952.0	 - 
California	Dwight Eisenhower	32	3,035,587	1952.0	Republican
California	Adlai Stevenson	0	2,257,646	1952.0	Democratic
California	Other (+)	0	48,370	1952.0	 - 
Colorado	Dwight Eisenhower	6	379,782	1952.0	Republican
Colorado	Adlai Stevenson	0	245,504	1952.0	Democratic
Colorado	Other (+)	0	4,817	1952.0	 - 
Connecticut	Dwight Eisenhower	8	611,012	1952.0	Republican
Connecticut	Adlai Stevenson	0	481,649	1952.0	Democratic
Connecticut	Other (+)	0	4,250	1952.0	 - 
Delaware	Dwight Eisenhower	3	90,059	1952.0	Republican
Delaware	Adlai Stevenson	0	83,315	1952.0	Democratic
Delaware	Other (+)	0	651	1952.0	 - 
Florida	Dwight Eisenhower	10	544,036	1952.0	Republican
Florida	Adlai Stevenson	0	444,950	1952.0	Democratic
Florida	Other (+)	0	351	1952.0	 - 
Georgia	Dwight Eisenhower	0	198,979	1952.0	Republican
Georgia	Adlai Stevenson	12	456,823	1952.0	Democratic
Georgia	Other (+)	0	1	1952.0	 - 
Idaho	Dwight Eisenhower	4	180,707	1952.0	Republican
Idaho	Adlai Stevenson	0	95,081	1952.0	Democratic
Idaho	Other (+)	0	443	1952.0	 - 
Illinois	Dwight Eisenhower	27	2,457,327	1952.0	Republican
Illinois	Adlai Stevenson	0	2,013,920	1952.0	Democratic
Illinois	Other (+)	0	9,811	1952.0	 - 
Indiana	Dwight Eisenhower	13	1,136,259	1952.0	Republican
Indiana	Adlai Stevenson	0	801,530	1952.0	Democratic
Indiana	Other (+)	0	17,536	1952.0	 - 
Iowa	Dwight Eisenhower	10	808,906	1952.0	Republican
Iowa	Adlai Stevenson	0	451,513	1952.0	Democratic
Iowa	Other (+)	0	8,354	1952.0	 - 
Kansas	Dwight Eisenhower	8	616,302	1952.0	Republican
Kansas	Adlai Stevenson	0	273,296	1952.0	Democratic
Kansas	Other (+)	0	6,568	1952.0	 - 
Kentucky	Dwight Eisenhower	0	495,029	1952.0	Republican
Kentucky	Adlai Stevenson	10	495,729	1952.0	Democratic
Kentucky	Other (+)	0	2,390	1952.0	 - 
Louisiana	Dwight Eisenhower	0	306,925	1952.0	Republican
Louisiana	Adlai Stevenson	10	345,027	1952.0	Democratic
Louisiana	Other (+)	0	0	1952.0	 - 
Maine	Dwight Eisenhower	5	232,353	1952.0	Republican
Maine	Adlai Stevenson	0	118,806	1952.0	Democratic
Maine	Other (+)	0	627	1952.0	 - 
Maryland	Dwight Eisenhower	9	499,424	1952.0	Republican
Maryland	Adlai Stevenson	0	395,337	1952.0	Democratic
Maryland	Other (+)	0	7,313	1952.0	 - 
Massachusetts	Dwight Eisenhower	16	1,292,325	1952.0	Republican
Massachusetts	Adlai Stevenson	0	1,083,525	1952.0	Democratic
Massachusetts	Other (+)	0	7,548	1952.0	 - 
Michigan	Dwight Eisenhower	20	1,551,529	1952.0	Republican
Michigan	Adlai Stevenson	0	1,230,657	1952.0	Democratic
Michigan	Other (+)	0	16,406	1952.0	 - 
Minnesota	Dwight Eisenhower	11	763,211	1952.0	Republican
Minnesota	Adlai Stevenson	0	608,458	1952.0	Democratic
Minnesota	Other (+)	0	7,814	1952.0	 - 
Mississippi	Dwight Eisenhower	0	112,966	1952.0	Republican
Mississippi	Adlai Stevenson	8	172,566	1952.0	Democratic
Mississippi	Other (+)	0	0	1952.0	 - 
Missouri	Dwight Eisenhower	13	959,429	1952.0	Republican
Missouri	Adlai Stevenson	0	929,830	1952.0	Democratic
Missouri	Other (+)	0	2,803	1952.0	 - 
Montana	Dwight Eisenhower	4	157,394	1952.0	Republican
Montana	Adlai Stevenson	0	106,213	1952.0	Democratic
Montana	Other (+)	0	1,430	1952.0	 - 
Nebraska	Dwight Eisenhower	6	421,603	1952.0	Republican
Nebraska	Adlai Stevenson	0	188,057	1952.0	Democratic
Nebraska	Other (+)	0	0	1952.0	 - 
Nevada	Dwight Eisenhower	3	50,502	1952.0	Republican
Nevada	Adlai Stevenson	0	31,688	1952.0	Democratic
Nevada	Other (+)	0	0	1952.0	 - 
New Hampshire	Dwight Eisenhower	4	166,287	1952.0	Republican
New Hampshire	Adlai Stevenson	0	106,663	1952.0	Democratic
New Hampshire	Other (+)	0	0	1952.0	 - 
New Jersey	Dwight Eisenhower	16	1,374,613	1952.0	Republican
New Jersey	Adlai Stevenson	0	1,015,902	1952.0	Democratic
New Jersey	Other (+)	0	29,039	1952.0	 - 
New Mexico	Dwight Eisenhower	4	132,170	1952.0	Republican
New Mexico	Adlai Stevenson	0	105,661	1952.0	Democratic
New Mexico	Other (+)	0	777	1952.0	 - 
New York	Dwight Eisenhower	45	3,952,815	1952.0	Republican
New York	Adlai Stevenson	0	3,104,601	1952.0	Democratic
New York	Other (+)	0	70,825	1952.0	 - 
North Carolina	Dwight Eisenhower	0	558,107	1952.0	Republican
North Carolina	Adlai Stevenson	14	652,803	1952.0	Democratic
North Carolina	Other (+)	0	0	1952.0	 - 
North Dakota	Dwight Eisenhower	4	191,712	1952.0	Republican
North Dakota	Adlai Stevenson	0	76,694	1952.0	Democratic
North Dakota	Other (+)	0	1,721	1952.0	 - 
Ohio	Dwight Eisenhower	25	2,100,391	1952.0	Republican
Ohio	Adlai Stevenson	0	1,600,367	1952.0	Democratic
Ohio	Other (+)	0	0	1952.0	 - 
Oklahoma	Dwight Eisenhower	8	518,045	1952.0	Republican
Oklahoma	Adlai Stevenson	0	430,939	1952.0	Democratic
Oklahoma	Other (+)	0	0	1952.0	 - 
Oregon	Dwight Eisenhower	6	420,815	1952.0	Republican
Oregon	Adlai Stevenson	0	270,579	1952.0	Democratic
Oregon	Other (+)	0	3,665	1952.0	 - 
Pennsylvania	Dwight Eisenhower	32	2,415,789	1952.0	Republican
Pennsylvania	Adlai Stevenson	0	2,146,269	1952.0	Democratic
Pennsylvania	Other (+)	0	18,911	1952.0	 - 
Rhode Island	Dwight Eisenhower	4	210,935	1952.0	Republican
Rhode Island	Adlai Stevenson	0	203,293	1952.0	Democratic
Rhode Island	Other (+)	0	270	1952.0	 - 
South Carolina	Dwight Eisenhower	0	168,082	1952.0	Republican
South Carolina	Adlai Stevenson	8	173,004	1952.0	Democratic
South Carolina	Other (+)	0	0	1952.0	 - 
South Dakota	Dwight Eisenhower	4	203,857	1952.0	Republican
South Dakota	Adlai Stevenson	0	90,426	1952.0	Democratic
South Dakota	Other (+)	0	0	1952.0	 - 
Tennessee	Dwight Eisenhower	11	446,147	1952.0	Republican
Tennessee	Adlai Stevenson	0	443,710	1952.0	Democratic
Tennessee	Other (+)	0	2,696	1952.0	 - 
Texas	Dwight Eisenhower	24	1,102,878	1952.0	Republican
Texas	Adlai Stevenson	0	969,228	1952.0	Democratic
Texas	Other (+)	0	3,840	1952.0	 - 
Utah	Dwight Eisenhower	4	194,190	1952.0	Republican
Utah	Adlai Stevenson	0	135,364	1952.0	Democratic
Utah	Other (+)	0	0	1952.0	 - 
Vermont	Dwight Eisenhower	3	109,717	1952.0	Republican
Vermont	Adlai Stevenson	0	43,355	1952.0	Democratic
Vermont	Other (+)	0	485	1952.0	 - 
Virginia	Dwight Eisenhower	12	349,037	1952.0	Republican
Virginia	Adlai Stevenson	0	268,677	1952.0	Democratic
Virginia	Other (+)	0	1,975	1952.0	 - 
Washington	Dwight Eisenhower	9	599,107	1952.0	Republican
Washington	Adlai Stevenson	0	492,845	1952.0	Democratic
Washington	Other (+)	0	10,756	1952.0	 - 
West Virginia	Dwight Eisenhower	0	419,970	1952.0	Republican
West Virginia	Adlai Stevenson	8	453,578	1952.0	Democratic
West Virginia	Other (+)	0	0	1952.0	 - 
Wisconsin	Dwight Eisenhower	12	979,744	1952.0	Republican
Wisconsin	Adlai Stevenson	0	622,175	1952.0	Democratic
Wisconsin	Other (+)	0	5,451	1952.0	 - 
Alabama	Dwight Eisenhower	0	195,694	1956.0	Republican
Alabama	Adlai Stevenson	10	280,844	1956.0	Democratic
Alabama	Other (+)	0	20,333	1956.0	 - 
Arizona	Dwight Eisenhower	4	176,990	1956.0	Republican
Arizona	Adlai Stevenson	0	112,880	1956.0	Democratic
Arizona	Other (+)	0	303	1956.0	 - 
Arkansas	Dwight Eisenhower	0	186,287	1956.0	Republican
Arkansas	Adlai Stevenson	8	213,277	1956.0	Democratic
Arkansas	Other (+)	0	7,008	1956.0	 - 
California	Dwight Eisenhower	32	3,027,668	1956.0	Republican
California	Adlai Stevenson	0	2,420,135	1956.0	Democratic
California	Other (+)	0	18,552	1956.0	 - 
Colorado	Dwight Eisenhower	6	394,479	1956.0	Republican
Colorado	Adlai Stevenson	0	263,997	1956.0	Democratic
Colorado	Other (+)	0	4,598	1956.0	 - 
Connecticut	Dwight Eisenhower	8	711,837	1956.0	Republican
Connecticut	Adlai Stevenson	0	405,079	1956.0	Democratic
Connecticut	Other (+)	0	205	1956.0	 - 
Delaware	Dwight Eisenhower	3	98,057	1956.0	Republican
Delaware	Adlai Stevenson	0	79,421	1956.0	Democratic
Delaware	Other (+)	0	510	1956.0	 - 
Florida	Dwight Eisenhower	10	643,849	1956.0	Republican
Florida	Adlai Stevenson	0	480,371	1956.0	Democratic
Florida	Other (+)	0	0	1956.0	 - 
Georgia	Dwight Eisenhower	0	216,652	1956.0	Republican
Georgia	Adlai Stevenson	12	441,094	1956.0	Democratic
Georgia	Other (+)	0	5,734	1956.0	 - 
Idaho	Dwight Eisenhower	4	166,979	1956.0	Republican
Idaho	Adlai Stevenson	0	105,868	1956.0	Democratic
Idaho	Other (+)	0	142	1956.0	 - 
Illinois	Dwight Eisenhower	27	2,623,327	1956.0	Republican
Illinois	Adlai Stevenson	0	1,775,682	1956.0	Democratic
Illinois	Other (+)	0	8,398	1956.0	 - 
Indiana	Dwight Eisenhower	13	1,182,811	1956.0	Republican
Indiana	Adlai Stevenson	0	783,908	1956.0	Democratic
Indiana	Other (+)	0	7,888	1956.0	 - 
Iowa	Dwight Eisenhower	10	729,187	1956.0	Republican
Iowa	Adlai Stevenson	0	501,858	1956.0	Democratic
Iowa	Other (+)	0	3,519	1956.0	 - 
Kansas	Dwight Eisenhower	8	566,878	1956.0	Republican
Kansas	Adlai Stevenson	0	296,317	1956.0	Democratic
Kansas	Other (+)	0	3,048	1956.0	 - 
Kentucky	Dwight Eisenhower	10	572,192	1956.0	Republican
Kentucky	Adlai Stevenson	0	476,453	1956.0	Democratic
Kentucky	Other (+)	0	5,160	1956.0	 - 
Louisiana	Dwight Eisenhower	10	329,047	1956.0	Republican
Louisiana	Adlai Stevenson	0	243,977	1956.0	Democratic
Louisiana	Other (+)	0	44,520	1956.0	 - 
Maine	Dwight Eisenhower	5	249,238	1956.0	Republican
Maine	Adlai Stevenson	0	102,468	1956.0	Democratic
Maine	Other (+)	0	0	1956.0	 - 
Maryland	Dwight Eisenhower	9	559,738	1956.0	Republican
Maryland	Adlai Stevenson	0	372,613	1956.0	Democratic
Maryland	Other (+)	0	0	1956.0	 - 
Massachusetts	Dwight Eisenhower	16	1,393,197	1956.0	Republican
Massachusetts	Adlai Stevenson	0	948,190	1956.0	Democratic
Massachusetts	Other (+)	0	7,119	1956.0	 - 
Michigan	Dwight Eisenhower	20	1,713,647	1956.0	Republican
Michigan	Adlai Stevenson	0	1,359,898	1956.0	Democratic
Michigan	Other (+)	0	6,923	1956.0	 - 
Minnesota	Dwight Eisenhower	11	719,302	1956.0	Republican
Minnesota	Adlai Stevenson	0	617,525	1956.0	Democratic
Minnesota	Other (+)	0	3,178	1956.0	 - 
Mississippi	Dwight Eisenhower	0	60,685	1956.0	Republican
Mississippi	Adlai Stevenson	8	144,498	1956.0	Democratic
Mississippi	Other (+)	0	42,966	1956.0	 - 
Missouri	Dwight Eisenhower	0	914,289	1956.0	Republican
Missouri	Adlai Stevenson	13	918,273	1956.0	Democratic
Missouri	Other (+)	0	0	1956.0	 - 
Montana	Dwight Eisenhower	4	154,933	1956.0	Republican
Montana	Adlai Stevenson	0	116,238	1956.0	Democratic
Montana	Other (+)	0	0	1956.0	 - 
Nebraska	Dwight Eisenhower	6	378,108	1956.0	Republican
Nebraska	Adlai Stevenson	0	199,029	1956.0	Democratic
Nebraska	Other (+)	0	0	1956.0	 - 
Nevada	Dwight Eisenhower	3	56,049	1956.0	Republican
Nevada	Adlai Stevenson	0	40,640	1956.0	Democratic
Nevada	Other (+)	0	0	1956.0	 - 
New Hampshire	Dwight Eisenhower	4	176,519	1956.0	Republican
New Hampshire	Adlai Stevenson	0	90,364	1956.0	Democratic
New Hampshire	Other (+)	0	111	1956.0	 - 
New Jersey	Dwight Eisenhower	16	1,606,942	1956.0	Republican
New Jersey	Adlai Stevenson	0	850,337	1956.0	Democratic
New Jersey	Other (+)	0	27,033	1956.0	 - 
New Mexico	Dwight Eisenhower	4	146,788	1956.0	Republican
New Mexico	Adlai Stevenson	0	106,098	1956.0	Democratic
New Mexico	Other (+)	0	1,040	1956.0	 - 
New York	Dwight Eisenhower	45	4,340,340	1956.0	Republican
New York	Adlai Stevenson	0	2,750,769	1956.0	Democratic
New York	Other (+)	0	2,227	1956.0	 - 
North Carolina	Dwight Eisenhower	0	575,062	1956.0	Republican
North Carolina	Adlai Stevenson	14	590,530	1956.0	Democratic
North Carolina	Other (+)	0	0	1956.0	 - 
North Dakota	Dwight Eisenhower	4	156,766	1956.0	Republican
North Dakota	Adlai Stevenson	0	96,742	1956.0	Democratic
North Dakota	Other (+)	0	483	1956.0	 - 
Ohio	Dwight Eisenhower	25	2,262,610	1956.0	Republican
Ohio	Adlai Stevenson	0	1,439,655	1956.0	Democratic
Ohio	Other (+)	0	0	1956.0	 - 
Oklahoma	Dwight Eisenhower	8	473,769	1956.0	Republican
Oklahoma	Adlai Stevenson	0	385,581	1956.0	Democratic
Oklahoma	Other (+)	0	0	1956.0	 - 
Oregon	Dwight Eisenhower	6	406,393	1956.0	Republican
Oregon	Adlai Stevenson	0	329,204	1956.0	Democratic
Oregon	Other (+)	0	0	1956.0	 - 
Pennsylvania	Dwight Eisenhower	32	2,585,252	1956.0	Republican
Pennsylvania	Adlai Stevenson	0	1,981,769	1956.0	Democratic
Pennsylvania	Other (+)	0	9,482	1956.0	 - 
Rhode Island	Dwight Eisenhower	4	225,819	1956.0	Republican
Rhode Island	Adlai Stevenson	0	161,790	1956.0	Democratic
Rhode Island	Other (+)	0	2	1956.0	 - 
South Carolina	Dwight Eisenhower	0	75,700	1956.0	Republican
South Carolina	Adlai Stevenson	8	136,372	1956.0	Democratic
South Carolina	Other (+)	0	88,511	1956.0	 - 
South Dakota	Dwight Eisenhower	4	171,569	1956.0	Republican
South Dakota	Adlai Stevenson	0	122,288	1956.0	Democratic
South Dakota	Other (+)	0	0	1956.0	 - 
Tennessee	Dwight Eisenhower	11	462,288	1956.0	Republican
Tennessee	Adlai Stevenson	0	456,507	1956.0	Democratic
Tennessee	Other (+)	0	20,609	1956.0	 - 
Texas	Dwight Eisenhower	24	1,080,619	1956.0	Republican
Texas	Adlai Stevenson	0	859,958	1956.0	Democratic
Texas	Other (+)	0	14,968	1956.0	 - 
Utah	Dwight Eisenhower	4	215,631	1956.0	Republican
Utah	Adlai Stevenson	0	118,364	1956.0	Democratic
Utah	Other (+)	0	0	1956.0	 - 
Vermont	Dwight Eisenhower	3	110,390	1956.0	Republican
Vermont	Adlai Stevenson	0	42,549	1956.0	Democratic
Vermont	Other (+)	0	39	1956.0	 - 
Virginia	Dwight Eisenhower	12	386,459	1956.0	Republican
Virginia	Adlai Stevenson	0	267,760	1956.0	Democratic
Virginia	Other (+)	0	43,759	1956.0	 - 
Washington	Dwight Eisenhower	9	620,430	1956.0	Republican
Washington	Adlai Stevenson	0	523,002	1956.0	Democratic
Washington	Other (+)	0	7,457	1956.0	 - 
West Virginia	Dwight Eisenhower	8	449,297	1956.0	Republican
